"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.285101417E0,2.460202789E1,-1.494486237E1,3.216481400E1,4.316461452E1
3.295033417E0,2.288787079E1,-1.518584442E1,3.048898315E1,4.103708803E1
3.304964417E0,2.200614929E1,-1.451407623E1,2.850166702E1,3.882362732E1
3.314896417E0,2.083698273E1,-1.412210846E1,2.655195236E1,3.658715582E1
3.324828417E0,1.978697968E1,-1.404481506E1,2.482672119E1,3.471523412E1
3.334758708E0,1.856839752E1,-1.436082458E1,2.244998932E1,3.248108203E1
3.344690708E0,1.770628357E1,-1.413508606E1,2.003750992E1,3.024590781E1
3.354622708E0,1.695088959E1,-1.365538025E1,1.851334381E1,2.857526844E1
3.364553708E0,1.661640930E1,-1.296619415E1,1.648966980E1,2.676072606E1
3.374485708E0,1.560557556E1,-1.317208862E1,1.449757385E1,2.504431183E1
3.384417708E0,1.490745544E1,-1.290869141E1,1.280944443E1,2.351485505E1
3.394348708E0,1.448240662E1,-1.239710999E1,1.156835938E1,2.229922366E1
3.404280708E0,1.385618591E1,-1.184065247E1,1.008721924E1,2.083139292E1
3.414212708E0,1.333460999E1,-1.166799164E1,8.372005463E0,1.959704896E1
3.424144708E0,1.265866089E1,-1.171452332E1,7.027000427E0,1.862392244E1
3.434075708E0,1.225570679E1,-1.137283325E1,5.360412598E0,1.755783894E1
3.444007708E0,1.182794952E1,-1.082895660E1,3.941154480E0,1.651361225E1
3.453939708E0,1.106656647E1,-1.051074219E1,2.385581970E0,1.544783467E1
3.463870708E0,1.056278992E1,-1.056258392E1,1.014694214E0,1.497231827E1
3.473802708E0,1.015605164E1,-1.056768036E1,-1.899032593E-1,1.465801202E1
3.483734708E0,1.003202057E1,-1.039835358E1,-1.350975037E0,1.451179959E1
3.493665708E0,9.578224182E0,-9.828887939E0,-2.212509155E0,1.390124503E1
3.503597708E0,9.642066956E0,-9.655021667E0,-3.048568726E0,1.398151172E1
3.513529708E0,9.173622131E0,-9.572227478E0,-3.646453857E0,1.375061845E1
3.523460708E0,8.895950317E0,-9.649810791E0,-3.805305481E0,1.366517948E1
3.533392708E0,8.838531494E0,-9.547729492E0,-4.460372925E0,1.375404319E1
3.543324708E0,8.733428955E0,-9.189331055E0,-4.825416565E0,1.356470536E1
3.553255708E0,8.218872070E0,-9.326461792E0,-4.947486877E0,1.337947585E1
3.563187708E0,7.987945557E0,-9.277130127E0,-5.032020569E0,1.323607376E1
3.573119708E0,8.102508545E0,-9.110359192E0,-5.216514587E0,1.326127120E1
3.583050708E0,7.812576294E0,-9.084838867E0,-5.401870728E0,1.314347188E1
3.592982708E0,7.849929810E0,-9.133148193E0,-5.560203552E0,1.326467706E1
3.602914708E0,7.721778870E0,-9.117958069E0,-5.661994934E0,1.322199739E1
3.612845708E0,7.615219116E0,-9.007064819E0,-6.058029175E0,1.325965672E1
3.622777708E0,7.310348511E0,-8.941047668E0,-6.458618164E0,1.323243278E1
3.632709708E0,7.279609680E0,-8.825599670E0,-6.690650940E0,1.325325381E1
3.642641708E0,7.153648376E0,-8.652503967E0,-6.971298218E0,1.321512425E1
3.652572708E0,6.744529724E0,-8.663070679E0,-7.377510071E0,1.322743851E1
3.662504708E0,6.413047791E0,-8.380218506E0,-7.850006104E0,1.315210401E1
3.672436708E0,6.212997437E0,-8.603073120E0,-8.220596313E0,1.342357657E1
3.682367708E0,5.866348267E0,-8.389144897E0,-8.391403198E0,1.323659479E1
3.692299708E0,5.992439270E0,-8.457656860E0,-8.546775818E0,1.343460699E1
3.702231708E0,5.693344116E0,-8.555358887E0,-9.002006531E0,1.366178811E1
3.712162708E0,5.686447144E0,-8.606613159E0,-8.880508423E0,1.361149885E1
3.722094708E0,5.572296143E0,-8.435836792E0,-9.370040894E0,1.378446564E1
3.732026708E0,5.632499695E0,-8.478302002E0,-9.487503052E0,1.391471781E1
3.741957708E0,5.630493164E0,-8.856330872E0,-9.723152161E0,1.430652780E1
3.751889708E0,5.573272705E0,-8.909500122E0,-9.558929443E0,1.420611464E1
3.761821708E0,5.453025818E0,-8.951194763E0,-9.887268066E0,1.440893640E1
3.771752708E0,5.404975891E0,-8.429039001E0,-1.005641937E1,1.419133656E1
3.781684708E0,5.040397644E0,-8.337081909E0,-1.045655823E1,1.429168126E1
3.791616708E0,5.074745178E0,-8.803222656E0,-1.051174164E1,1.462007114E1
3.801547708E0,4.937973022E0,-8.656364441E0,-1.127746582E1,1.504983250E1
3.811479708E0,5.196083069E0,-8.549682617E0,-1.163708496E1,1.534659892E1
3.821411708E0,4.672348022E0,-8.535652161E0,-1.153553772E1,1.509161437E1
3.831343708E0,4.711494446E0,-8.633216858E0,-1.156711578E1,1.518317427E1
3.841274708E0,4.442794800E0,-8.685005188E0,-1.201506805E1,1.547674388E1
3.851206708E0,4.476806641E0,-8.708168030E0,-1.184230042E1,1.536600362E1
3.861138708E0,4.427360535E0,-8.724288940E0,-1.236150360E1,1.576456501E1
3.871069708E0,4.434730530E0,-8.927909851E0,-1.240612030E1,1.591496874E1
3.881001708E0,3.851951599E0,-8.730049133E0,-1.309466553E1,1.620251691E1
3.890933708E0,3.826164246E0,-8.576110840E0,-1.287574768E1,1.593656451E1
3.900864708E0,3.571365356E0,-8.356887817E0,-1.314692688E1,1.598229992E1
3.910796708E0,3.606307983E0,-8.295455933E0,-1.347164917E1,1.622668721E1
3.920728708E0,3.301116943E0,-8.175529480E0,-1.388195038E1,1.644521820E1
3.930659708E0,3.365966797E0,-8.210800171E0,-1.433852386E1,1.686239125E1
3.940591708E0,3.106437683E0,-7.878433228E0,-1.460829926E1,1.688555810E1
3.950523708E0,3.021514893E0,-8.030006409E0,-1.468808746E1,1.701030477E1
3.960454708E0,2.682167053E0,-8.192131042E0,-1.497241974E1,1.727652696E1
3.970386708E0,3.059700012E0,-7.801864624E0,-1.493781281E1,1.712802111E1
3.980318708E0,2.870620728E0,-7.759170532E0,-1.497922516E1,1.711205356E1
3.990249708E0,3.112968445E0,-7.978950500E0,-1.478504181E1,1.708659372E1
4.000181708E0,3.138999939E0,-7.733337402E0,-1.456507111E1,1.678687357E1
4.010113708E0,3.274963379E0,-7.751625061E0,-1.420265198E1,1.650843419E1
4.020045708E0,2.917587280E0,-7.836128235E0,-1.465072632E1,1.686893603E1
4.029976708E0,2.790161133E0,-8.065170288E0,-1.442645264E1,1.676169761E1
4.039908708E0,2.509399414E0,-8.007263184E0,-1.496032715E1,1.715298043E1
4.049840708E0,2.796279907E0,-8.054603577E0,-1.473464203E1,1.702367457E1
4.059771708E0,2.714004517E0,-7.676826477E0,-1.470243835E1,1.680658141E1
4.069703708E0,2.798217773E0,-7.572601318E0,-1.455478668E1,1.664380151E1
4.079635708E0,2.537368774E0,-7.776824951E0,-1.471873474E1,1.683919235E1
4.089566708E0,2.620758057E0,-8.067291260E0,-1.468220520E1,1.695631772E1
4.099498708E0,2.651344299E0,-7.743644714E0,-1.504881287E1,1.713068676E1
4.109430708E0,2.819793701E0,-7.895271301E0,-1.447588348E1,1.672835162E1
4.119361708E0,2.376014709E0,-7.794845581E0,-1.471831512E1,1.682361030E1
4.129293708E0,2.861564636E0,-8.052177429E0,-1.466660309E1,1.697455035E1
4.139225708E0,2.609970093E0,-7.850372314E0,-1.518906403E1,1.729589418E1
4.149157708E0,2.961807251E0,-7.711143494E0,-1.499871063E1,1.712294825E1
4.159088708E0,2.598762512E0,-7.838195801E0,-1.481862640E1,1.696415540E1
4.169020708E0,2.905006409E0,-7.805374146E0,-1.493586731E1,1.710096664E1
4.178952708E0,2.847831726E0,-7.806175232E0,-1.525244904E1,1.736904485E1
4.188883708E0,2.887748718E0,-7.725585938E0,-1.487295532E1,1.700672134E1
4.198815708E0,2.715927124E0,-7.842033386E0,-1.520664978E1,1.732385481E1
4.208747708E0,3.086013794E0,-8.076225281E0,-1.475094604E1,1.709793277E1
4.218678708E0,2.775138855E0,-7.836463928E0,-1.473313904E1,1.691676531E1
4.228610708E0,2.871536255E0,-7.854400635E0,-1.504199219E1,1.721042878E1
4.238542708E0,2.786315918E0,-8.161361694E0,-1.526670074E1,1.753406777E1
4.248473708E0,3.010505676E0,-8.253921509E0,-1.504695129E1,1.742415301E1
4.258405708E0,2.786560059E0,-8.168739319E0,-1.486687469E1,1.719061320E1
4.268337708E0,2.866401672E0,-7.919342041E0,-1.486431885E1,1.708450209E1
4.278268708E0,2.768585205E0,-7.988151550E0,-1.504128265E1,1.725444329E1
4.288200708E0,2.770668030E0,-7.900871277E0,-1.513514709E1,1.729661949E1
4.298132708E0,3.038330078E0,-7.941490173E0,-1.473638153E1,1.701351394E1
4.308064708E0,3.070075989E0,-7.923599243E0,-1.499261475E1,1.723331914E1
4.317995708E0,3.098625183E0,-7.837226868E0,-1.457836914E1,1.683901570E1
4.327927708E0,3.025474548E0,-7.891197205E0,-1.446537018E1,1.675325115E1
4.337860292E0,2.826820374E0,-7.878089905E0,-1.448674011E1,1.673083540E1
4.347791292E0,2.746833801E0,-8.069046021E0,-1.462330627E1,1.692618344E1
4.357723292E0,2.968742371E0,-8.116401672E0,-1.445244598E1,1.683931716E1
4.367655292E0,2.720146179E0,-7.787277222E0,-1.473898315E1,1.689018964E1
4.377586292E0,2.990303040E0,-7.812126160E0,-1.481845856E1,1.701640213E1
4.387518292E0,3.037582397E0,-7.886657715E0,-1.506134033E1,1.727050229E1
4.397450292E0,2.957862854E0,-7.822555542E0,-1.507528687E1,1.723965202E1
4.407381292E0,2.802459717E0,-7.751876831E0,-1.453810883E1,1.671233027E1
4.417313292E0,3.000373840E0,-7.583648682E0,-1.451795959E1,1.665188041E1
4.427245292E0,2.843246460E0,-7.632255554E0,-1.476811218E1,1.686512712E1
4.437177292E0,2.814720154E0,-7.733192444E0,-1.481522369E1,1.694744134E1
4.447108292E0,2.850769043E0,-7.669708252E0,-1.476222992E1,1.687823276E1
4.457040292E0,3.043380737E0,-7.820320129E0,-1.447576904E1,1.673222826E1
4.466972292E0,2.853439331E0,-8.037208557E0,-1.458679199E1,1.689713994E1
4.476903292E0,3.037376404E0,-8.115921021E0,-1.470445251E1,1.706794520E1
4.486835292E0,3.012252808E0,-8.175514221E0,-1.445286560E1,1.687595994E1
4.496767292E0,2.850761414E0,-8.029426575E0,-1.479587555E1,1.707385326E1
4.506698292E0,2.986091614E0,-7.926116943E0,-1.470724487E1,1.697183327E1
4.516630292E0,3.087615967E0,-7.715904236E0,-1.445262146E1,1.667173709E1
4.526562292E0,2.882011414E0,-7.693878174E0,-1.481320190E1,1.693908799E1
4.536493292E0,2.689178467E0,-7.761505127E0,-1.477132416E1,1.690161708E1
4.546425292E0,2.849151611E0,-7.878639221E0,-1.497587585E1,1.716005473E1
4.556357292E0,2.849151611E0,-7.878639221E0,-1.497587585E1,1.716005473E1
4.566289292E0,2.831123352E0,-7.884674072E0,-1.488289642E1,1.707875729E1
4.576220292E0,2.799621582E0,-7.727325439E0,-1.503330994E1,1.713329645E1
4.586152292E0,3.030517578E0,-7.873649597E0,-1.488279724E1,1.710777743E1
4.596084292E0,3.186882019E0,-7.679565430E0,-1.479236603E1,1.696897271E1
4.606015292E0,3.257850647E0,-7.455062866E0,-1.477919006E1,1.687056644E1
4.615947292E0,3.073127747E0,-7.979164124E0,-1.454245758E1,1.686992136E1
4.625879292E0,3.168571472E0,-8.066963196E0,-1.478240967E1,1.713579225E1
4.635810292E0,2.928291321E0,-8.091796875E0,-1.478279877E1,1.710506376E1
4.645742292E0,3.169219971E0,-7.961517334E0,-1.475419617E1,1.706212232E1
4.655674292E0,3.004104614E0,-7.907958984E0,-1.481623840E1,1.706110724E1
4.665605292E0,3.059120178E0,-7.897628784E0,-1.520938110E1,1.740850454E1
4.675537292E0,2.768196106E0,-8.074012756E0,-1.499600220E1,1.725493186E1
4.685469292E0,3.088935852E0,-8.087318420E0,-1.469163513E1,1.705257713E1
4.695401292E0,3.039794922E0,-7.924583435E0,-1.494075775E1,1.718329474E1
4.705332292E0,3.173446655E0,-7.905532837E0,-1.486769867E1,1.713524662E1
4.715264292E0,2.906623840E0,-8.040199280E0,-1.482918549E1,1.711718460E1
4.725196292E0,3.024345398E0,-8.059577942E0,-1.459465790E1,1.694424684E1
4.735127292E0,2.857780457E0,-7.955230713E0,-1.465289307E1,1.691626082E1
4.745059292E0,3.151145935E0,-7.902458191E0,-1.480145264E1,1.707224550E1
4.754991292E0,3.066238403E0,-7.977951050E0,-1.480909729E1,1.709850530E1
4.764922292E0,3.039604187E0,-8.027809143E0,-1.501854706E1,1.729860309E1
4.774854292E0,3.053878784E0,-7.757583618E0,-1.495324707E1,1.712033519E1
4.784786292E0,3.079780579E0,-7.844566345E0,-1.497831726E1,1.718639746E1
4.794718292E0,2.947319031E0,-7.857139587E0,-1.523990631E1,1.739758823E1
4.804649292E0,3.243499756E0,-7.872261047E0,-1.517262268E1,1.739831209E1
4.814581292E0,2.990158081E0,-7.764266968E0,-1.540743256E1,1.751039305E1
4.824513292E0,3.188133240E0,-7.897315979E0,-1.561872101E1,1.778977906E1
4.834444292E0,2.961578369E0,-7.978752136E0,-1.517833710E1,1.740153295E1
4.844376292E0,3.059143066E0,-7.979888916E0,-1.501534271E1,1.727708020E1
4.854308292E0,2.933631897E0,-8.054199219E0,-1.479801941E1,1.710139467E1
4.864239292E0,2.957893372E0,-8.181144714E0,-1.468945312E1,1.707220827E1
4.874171292E0,2.493774414E0,-8.132766724E0,-1.502774811E1,1.726829519E1
4.884103292E0,2.695358276E0,-8.250656128E0,-1.455229187E1,1.694424626E1
4.894034292E0,2.796974182E0,-8.024917603E0,-1.474582672E1,1.701945278E1
4.903966292E0,3.079711914E0,-8.378776550E0,-1.484206390E1,1.731979743E1
4.913898292E0,2.767768860E0,-8.272659302E0,-1.477075958E1,1.715438064E1
4.923830292E0,2.790122986E0,-8.152061462E0,-1.473523712E1,1.706950806E1
4.933761292E0,2.892639160E0,-8.161865234E0,-1.463623810E1,1.700596575E1
4.943693292E0,2.887969971E0,-8.063507080E0,-1.445551300E1,1.680245140E1
4.953625292E0,2.669540405E0,-8.138885498E0,-1.512238312E1,1.737971157E1
4.963556292E0,3.305923462E0,-8.254188538E0,-1.496916962E1,1.741082414E1
4.973488292E0,2.877761841E0,-7.894660950E0,-1.476321411E1,1.698704435E1
4.983420292E0,3.175506592E0,-7.862510681E0,-1.451348114E1,1.680904671E1
4.993351292E0,2.823150635E0,-7.762702942E0,-1.487528229E1,1.701481001E1
5.003283292E0,3.080932617E0,-8.049804688E0,-1.474784088E1,1.708187086E1
5.013215292E0,2.795501709E0,-7.741279602E0,-1.515467834E1,1.724547811E1
5.023147292E0,3.085441589E0,-7.820053101E0,-1.478721619E1,1.700984841E1
5.033078292E0,2.863975525E0,-7.801712036E0,-1.490443420E1,1.706491211E1
5.043010292E0,3.131759644E0,-8.012939453E0,-1.476184082E1,1.708587316E1
5.052942292E0,2.955894470E0,-7.861442566E0,-1.502244568E1,1.721085313E1
5.062873292E0,3.092559814E0,-7.751853943E0,-1.494879913E1,1.712079908E1
5.072805292E0,3.027961731E0,-7.917900085E0,-1.517951202E1,1.738618070E1
5.082737292E0,3.097282410E0,-8.226791382E0,-1.501490784E1,1.739887100E1
5.092668292E0,2.782699585E0,-8.143363953E0,-1.516248322E1,1.743441111E1
5.102600292E0,2.802062988E0,-7.861961365E0,-1.477526855E1,1.696969518E1
5.112532292E0,2.639198303E0,-8.019950867E0,-1.485740662E1,1.708881245E1
5.122464292E0,2.744323730E0,-7.866439819E0,-1.475537872E1,1.694501075E1
5.132395292E0,2.635536194E0,-7.878746033E0,-1.464853668E1,1.684043696E1
5.142327292E0,2.825981140E0,-7.883232117E0,-1.479064178E1,1.699689979E1
5.152259292E0,2.798759460E0,-7.965393066E0,-1.498403931E1,1.719889459E1
5.162190292E0,2.772933960E0,-7.932083130E0,-1.494502258E1,1.714528523E1
5.172122292E0,2.708801270E0,-8.057624817E0,-1.489503479E1,1.715007240E1
5.182054292E0,2.905639648E0,-7.750579834E0,-1.472380829E1,1.689096682E1
5.191985292E0,2.599830627E0,-7.846351624E0,-1.477988434E1,1.693426509E1
5.201917292E0,2.680595398E0,-7.828361511E0,-1.454326630E1,1.673246635E1
5.211849292E0,2.532371521E0,-7.522483826E0,-1.463576508E1,1.664951314E1
5.221781292E0,2.769104004E0,-7.683273315E0,-1.479502869E1,1.689951182E1
5.231712292E0,2.472015381E0,-7.918006897E0,-1.479694366E1,1.696334976E1
5.241644292E0,2.621948242E0,-7.703353882E0,-1.484854126E1,1.693208349E1
5.251576292E0,2.721992493E0,-7.589714050E0,-1.495270538E1,1.698812529E1
5.261507292E0,2.788146973E0,-7.688621521E0,-1.483051300E1,1.693613829E1
5.271439292E0,2.385536194E0,-7.777816772E0,-1.539172363E1,1.740949089E1
5.281371292E0,2.790512085E0,-7.928558350E0,-1.489373779E1,1.710182507E1
5.291302292E0,2.779106140E0,-7.959289551E0,-1.477125549E1,1.700775441E1
5.301234292E0,2.652351379E0,-7.884925842E0,-1.476059723E1,1.694350182E1
5.311166292E0,2.691612244E0,-7.741241455E0,-1.507874298E1,1.716217019E1
5.321098292E0,2.833175659E0,-7.642425537E0,-1.506571198E1,1.712919233E1
5.331029292E0,2.906250000E0,-7.644104004E0,-1.486274719E1,1.696407584E1
5.340961417E0,2.878631592E0,-7.701148987E0,-1.483802795E1,1.696352820E1
5.350893417E0,2.644142151E0,-7.564361572E0,-1.464479828E1,1.669374644E1
5.360824417E0,2.957008362E0,-7.760124207E0,-1.470981598E1,1.689207247E1
5.370756417E0,2.676612854E0,-7.666061401E0,-1.485283661E1,1.692747793E1
5.380688417E0,2.659751892E0,-7.665817261E0,-1.474230194E1,1.682778954E1
5.390619417E0,2.806983948E0,-7.757072449E0,-1.514181519E1,1.724314064E1
5.400551417E0,2.810363770E0,-7.941551208E0,-1.493981171E1,1.715122019E1
5.410483417E0,2.865089417E0,-7.756614685E0,-1.522129059E1,1.732228322E1
5.420415417E0,3.099166870E0,-8.043510437E0,-1.477851868E1,1.710869690E1
5.430346417E0,2.746200562E0,-8.132675171E0,-1.450609589E1,1.685552849E1
5.440278417E0,2.799041748E0,-8.150062561E0,-1.485639954E1,1.717471285E1
5.450210417E0,2.777572632E0,-7.990272522E0,-1.472763824E1,1.698418950E1
5.460141417E0,2.831642151E0,-7.691253662E0,-1.458104706E1,1.672664083E1
5.470073417E0,2.870582581E0,-7.784744263E0,-1.487351990E1,1.703126777E1
5.480005417E0,2.717254639E0,-7.834800720E0,-1.489664459E1,1.704926964E1
5.489936417E0,2.425308228E0,-7.923828125E0,-1.457881165E1,1.676934468E1
5.499868417E0,2.961959839E0,-7.593536377E0,-1.496680450E1,1.704230729E1
5.509800417E0,2.831237793E0,-7.856681824E0,-1.474115753E1,1.694240485E1
5.519732417E0,2.849914551E0,-7.802734375E0,-1.462092590E1,1.681594930E1
5.529663417E0,2.995040894E0,-8.066200256E0,-1.435098267E1,1.673273917E1
5.539595417E0,2.782913208E0,-8.034736633E0,-1.430895996E1,1.664475695E1
5.549527417E0,3.022651672E0,-7.969459534E0,-1.484250641E1,1.711574436E1
5.559458417E0,2.656112671E0,-7.756500244E0,-1.460481262E1,1.674869494E1
5.569390417E0,2.745483398E0,-7.780868530E0,-1.465886688E1,1.682147355E1
5.579322417E0,2.651313782E0,-7.822265625E0,-1.466603851E1,1.683181481E1
5.589253417E0,2.996414185E0,-7.653488159E0,-1.463165283E1,1.678212274E1
5.599185417E0,2.882049561E0,-7.666862488E0,-1.504930115E1,1.713383947E1
5.609117417E0,2.984870911E0,-7.762489319E0,-1.516760254E1,1.729803057E1
5.619049417E0,2.756919861E0,-7.736343384E0,-1.503797913E1,1.713453916E1
5.628980417E0,2.902923584E0,-7.599517822E0,-1.473470306E1,1.683125399E1
5.638912417E0,2.825126648E0,-7.700225830E0,-1.480157471E1,1.692221712E1
5.648844417E0,2.844223022E0,-8.019111633E0,-1.491300964E1,1.716955482E1
5.658775417E0,2.582839966E0,-7.685768127E0,-1.481720734E1,1.689058102E1
5.668707417E0,3.059211731E0,-7.653656006E0,-1.433222961E1,1.653330071E1
5.678639417E0,2.762367249E0,-7.567848206E0,-1.454634094E1,1.662826010E1
5.688570417E0,3.000770569E0,-7.737602234E0,-1.432771301E1,1.655773150E1
5.698502417E0,2.829177856E0,-7.766159058E0,-1.457580566E1,1.675624017E1
5.708434417E0,3.034332275E0,-7.677337646E0,-1.465908051E1,1.682371323E1
5.718366417E0,2.620864868E0,-7.783432007E0,-1.465134430E1,1.679620898E1
5.728297417E0,2.733619690E0,-7.831893921E0,-1.470141602E1,1.688025094E1
5.738229417E0,2.686454773E0,-7.590621948E0,-1.442796326E1,1.652273296E1
5.748161417E0,3.057495117E0,-7.506919861E0,-1.451113892E1,1.662153046E1
5.758092417E0,3.041397095E0,-7.534370422E0,-1.475857544E1,1.684732569E1
5.768024417E0,2.881103516E0,-7.659149170E0,-1.469151306E1,1.681677375E1
5.777956417E0,2.733970642E0,-7.775016785E0,-1.452337646E1,1.669892049E1
5.787887417E0,3.334289551E0,-7.741241455E0,-1.463974762E1,1.689279481E1
5.797819417E0,2.935935974E0,-7.739631653E0,-1.461096191E1,1.679291000E1
5.807751417E0,2.731750488E0,-7.984268188E0,-1.471795654E1,1.696553106E1
5.817683417E0,2.787117004E0,-7.868171692E0,-1.471264648E1,1.691561744E1
5.827614417E0,3.251693726E0,-7.765083313E0,-1.446041870E1,1.673241584E1
5.837546417E0,2.945617676E0,-7.894309998E0,-1.454405975E1,1.680852367E1
5.847478417E0,3.034210205E0,-7.716880798E0,-1.490204620E1,1.705367004E1
5.857409417E0,2.805191040E0,-7.729293823E0,-1.480950165E1,1.693907963E1
5.867341417E0,3.070938110E0,-7.759429932E0,-1.476667786E1,1.696155030E1
5.877273417E0,3.020393372E0,-8.058883667E0,-1.470487976E1,1.703824729E1
5.887205417E0,3.224449158E0,-8.120246887E0,-1.466815186E1,1.707308293E1
5.897136417E0,2.795890808E0,-8.149734497E0,-1.466687012E1,1.701035734E1
5.907068417E0,2.859931946E0,-7.806243896E0,-1.458889008E1,1.679143735E1
5.917000417E0,3.020469666E0,-7.720428467E0,-1.477980804E1,1.694611987E1
5.926931417E0,3.230773926E0,-7.678070068E0,-1.468988037E1,1.688736941E1
5.936863417E0,2.847297668E0,-7.594001770E0,-1.467796326E1,1.676957281E1
5.946795417E0,2.887527466E0,-7.646202087E0,-1.436294556E1,1.652562938E1
5.956726417E0,2.877944946E0,-7.767127991E0,-1.488781738E1,1.703695838E1
5.966658417E0,2.921699524E0,-7.872840881E0,-1.448097229E1,1.673966876E1
5.976590417E0,2.788681030E0,-7.847167969E0,-1.484489441E1,1.702133006E1
5.986522417E0,3.305091858E0,-8.009864807E0,-1.437949371E1,1.678843071E1
5.996453417E0,2.758453369E0,-7.807884216E0,-1.481655884E1,1.697358350E1
6.006385417E0,3.128890991E0,-7.712982178E0,-1.470963287E1,1.690128256E1
6.016317417E0,2.861297607E0,-7.745727539E0,-1.457624054E1,1.675261494E1
6.026248417E0,3.323425293E0,-7.718299866E0,-1.469680786E1,1.692966242E1
6.036180417E0,3.063690186E0,-7.800064087E0,-1.456959534E1,1.680774540E1
6.046112417E0,3.271049500E0,-7.870880127E0,-1.434681702E1,1.668777029E1
6.056044417E0,3.023994446E0,-7.710914612E0,-1.457384491E1,1.676304573E1
6.065975417E0,3.094902039E0,-7.989151001E0,-1.439311218E1,1.675012330E1
6.075907417E0,3.134544373E0,-7.808792114E0,-1.496354675E1,1.716712947E1
6.085839417E0,3.280487061E0,-8.038276672E0,-1.496513367E1,1.730117663E1
6.095770417E0,2.930213928E0,-7.837738037E0,-1.477629089E1,1.698102069E1
6.105702417E0,3.045906067E0,-7.859626770E0,-1.473719788E1,1.697752273E1
6.115634417E0,2.625724792E0,-8.073295593E0,-1.483332062E1,1.709093131E1
6.125566417E0,3.186309814E0,-7.987754822E0,-1.474427032E1,1.706898663E1
6.135497417E0,3.134056091E0,-7.871139526E0,-1.478460693E1,1.704000432E1
6.145429417E0,3.253036499E0,-8.002891541E0,-1.493651581E1,1.725479713E1
6.155361417E0,3.165534973E0,-7.906898499E0,-1.484461212E1,1.711438473E1
6.165292417E0,3.460044861E0,-7.803367615E0,-1.436001587E1,1.670552341E1
6.175224417E0,3.048332214E0,-7.884460449E0,-1.486978912E1,1.710460974E1
6.185156417E0,3.355690002E0,-8.087654114E0,-1.456134796E1,1.699128185E1
6.195087417E0,2.952751160E0,-7.924034119E0,-1.473400879E1,1.698823331E1
6.205019417E0,3.236244202E0,-7.897979736E0,-1.442057037E1,1.675721368E1
6.214951417E0,2.899078369E0,-7.751594543E0,-1.455087280E1,1.673976621E1
6.224883417E0,3.128143311E0,-7.759086609E0,-1.460645294E1,1.683262229E1
6.234814417E0,3.352348328E0,-7.768722534E0,-1.468219757E1,1.694574326E1
6.244746417E0,3.262649536E0,-7.507026672E0,-1.482493591E1,1.693455214E1
6.254678417E0,3.067634583E0,-7.437080383E0,-1.517223358E1,1.717315400E1
6.264609417E0,3.057960510E0,-7.795608521E0,-1.500694275E1,1.718519611E1
6.274541417E0,2.955947876E0,-7.695899963E0,-1.495404053E1,1.707594308E1
6.284473417E0,3.377555847E0,-7.596847534E0,-1.510845184E1,1.724486280E1
6.294405417E0,3.496086121E0,-7.562446594E0,-1.538884735E1,1.749942397E1
6.304336417E0,3.439163208E0,-7.772232056E0,-1.459268951E1,1.688733318E1
6.314268417E0,3.171875000E0,-7.781425476E0,-1.488196564E1,1.709047321E1
6.324200417E0,3.434524536E0,-7.778518677E0,-1.481506348E1,1.708178613E1
6.334131417E0,3.015068054E0,-7.565521240E0,-1.483473206E1,1.692326866E1
6.344063292E0,3.165245056E0,-7.544128418E0,-1.480821991E1,1.691792028E1
6.353995292E0,3.194786072E0,-7.838745117E0,-1.498767853E1,1.721287572E1
6.363926292E0,3.209335327E0,-7.740684509E0,-1.456945038E1,1.680734703E1
6.373858292E0,3.470436096E0,-7.819107056E0,-1.481362152E1,1.710630715E1
6.383790292E0,3.276565552E0,-7.923851013E0,-1.509826660E1,1.736320682E1
6.393722292E0,3.126037598E0,-7.844207764E0,-1.503285217E1,1.724210982E1
6.403653292E0,3.481498718E0,-7.784400940E0,-1.495185089E1,1.721265745E1
6.413585292E0,3.324447632E0,-7.862495422E0,-1.467956543E1,1.698117863E1
6.423517292E0,3.293029785E0,-7.784393311E0,-1.474297333E1,1.699400150E1
6.433448292E0,3.184524536E0,-7.833030701E0,-1.479577637E1,1.704149538E1
6.443380292E0,3.389221191E0,-7.797729492E0,-1.503613281E1,1.727358375E1
6.453312292E0,3.262748718E0,-7.770126343E0,-1.489741516E1,1.711588067E1
6.463244292E0,3.239135742E0,-8.053421021E0,-1.492839813E1,1.726866125E1
6.473175292E0,3.203071594E0,-7.849784851E0,-1.473020935E1,1.699581882E1
6.483107292E0,3.171333313E0,-7.732910156E0,-1.458669281E1,1.681150980E1
6.493039292E0,3.547645569E0,-7.834884644E0,-1.474394989E1,1.706913193E1
6.502970292E0,3.111000061E0,-7.808387756E0,-1.499752808E1,1.719229738E1
6.512902292E0,3.144378662E0,-7.598777771E0,-1.507476044E1,1.717198134E1
6.522834292E0,3.107643127E0,-7.876808167E0,-1.505339813E1,1.727154735E1
6.532766292E0,3.175254822E0,-7.932319641E0,-1.490606689E1,1.718123303E1
6.542697292E0,3.083114624E0,-7.870307922E0,-1.511985016E1,1.732215955E1
6.552629292E0,3.257881165E0,-7.835746765E0,-1.474047852E1,1.700865732E1
6.562561292E0,3.298011780E0,-7.738540649E0,-1.489357758E1,1.710498600E1
6.572492292E0,3.312713623E0,-7.823295593E0,-1.509396362E1,1.732067445E1
