"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.014650675E1,1.465499115E1,9.625377655E0,-2.386619568E1,2.961438767E1
1.015643775E1,1.476657104E1,9.867774963E0,-2.376309967E1,2.966663967E1
1.016636875E1,1.434819031E1,9.585170746E0,-2.373471069E1,2.934420820E1
1.017629975E1,1.457013702E1,9.576728821E0,-2.371918488E1,2.943811066E1
1.018623075E1,1.460707092E1,9.336032867E0,-2.400831604E1,2.961295780E1
1.019616175E1,1.483201599E1,9.471130371E0,-2.401084137E1,2.976930487E1
1.020609275E1,1.477770996E1,9.617877960E0,-2.417664337E1,2.992314109E1
1.021602375E1,1.460811615E1,9.653598785E0,-2.403073883E1,2.973323789E1
1.022595475E1,1.448477173E1,9.309516907E0,-2.419322205E1,2.969491051E1
1.023588575E1,1.460594940E1,9.626789093E0,-2.399897003E1,2.969780108E1
1.024581675E1,1.442055511E1,9.574012756E0,-2.376515198E1,2.940062208E1
1.025574775E1,1.468027496E1,9.632621765E0,-2.380993652E1,2.958396445E1
1.026567875E1,1.457811737E1,9.663002014E0,-2.396335602E1,2.966711219E1
1.027560975E1,1.457810211E1,9.645622253E0,-2.387375641E1,2.958910838E1
1.028554075E1,1.451469421E1,9.323478699E0,-2.401049042E1,2.956530489E1
1.029547175E1,1.446915436E1,9.577167511E0,-2.385964966E1,2.950188887E1
1.030540275E1,1.442025757E1,9.358238220E0,-2.378323364E1,2.934557298E1
1.031533375E1,1.450407410E1,9.462757111E0,-2.373937988E1,2.938486166E1
1.032526475E1,1.444229889E1,9.348121643E0,-2.375569153E1,2.933087546E1
1.033519575E1,1.444738007E1,9.591220856E0,-2.336676788E1,2.909852487E1
1.034512675E1,1.463591766E1,9.525138855E0,-2.360280609E1,2.936036123E1
1.035505775E1,1.447405243E1,9.507183075E0,-2.374266052E1,2.938704906E1
1.036498875E1,1.440918732E1,9.290321350E0,-2.429161072E1,2.973242508E1
1.037491975E1,1.441946411E1,9.480358124E0,-2.416323090E1,2.969275775E1
1.038485075E1,1.471286774E1,9.479251862E0,-2.437377930E1,3.000676274E1
1.039478175E1,1.439400482E1,9.335666656E0,-2.409746552E1,2.958090416E1
1.040471275E1,1.447837830E1,9.100429535E0,-2.404103088E1,2.950275278E1
1.041464375E1,1.466233826E1,9.135238647E0,-2.377330017E1,2.938718342E1
1.042457475E1,1.468167877E1,9.326755524E0,-2.400479889E1,2.964406230E1
1.043450575E1,1.458271027E1,9.464309692E0,-2.410389709E1,2.971912603E1
1.044443675E1,1.447158051E1,9.354171753E0,-2.398108673E1,2.952997955E1
1.045436775E1,1.443211365E1,9.205841064E0,-2.398777771E1,2.946942303E1
1.046429875E1,1.468725586E1,9.425834656E0,-2.429237366E1,2.991122300E1
1.047422975E1,1.470428467E1,9.114498138E0,-2.429482269E1,2.982496393E1
1.048416075E1,1.472399139E1,9.165615082E0,-2.418674469E1,2.976244347E1
1.049409175E1,1.459951019E1,9.125865936E0,-2.403755951E1,2.956740425E1
1.050402275E1,1.462869263E1,9.461791992E0,-2.420377350E1,2.982191824E1
1.051395375E1,1.470854187E1,9.272296906E0,-2.429784393E1,2.987811764E1
1.052388475E1,1.455923462E1,9.387901306E0,-2.399591827E1,2.959574458E1
1.053381575E1,1.482735443E1,9.459064484E0,-2.430364990E1,2.999986231E1
1.054374675E1,1.474095917E1,9.548763275E0,-2.443033600E1,3.008847079E1
1.055367775E1,1.471450806E1,9.308563232E0,-2.438665009E1,2.996455905E1
1.056360875E1,1.451475525E1,9.428424835E0,-2.411164093E1,2.968070995E1
1.057353975E1,1.442919922E1,9.380702972E0,-2.416806793E1,2.966976383E1
1.058347075E1,1.443013763E1,9.741069794E0,-2.405979156E1,2.969833132E1
1.059340175E1,1.460188293E1,9.498188019E0,-2.367731476E1,2.939465589E1
1.060333275E1,1.463444519E1,9.570739746E0,-2.397257233E1,2.967238226E1
1.061326375E1,1.448461151E1,9.470874786E0,-2.393874359E1,2.953920927E1
1.062319475E1,1.454330444E1,9.603595734E0,-2.384445190E1,2.953463461E1
1.063312575E1,1.458404541E1,9.465305328E0,-2.396726990E1,2.960939736E1
1.064305675E1,1.475205231E1,9.315792084E0,-2.399769592E1,2.966979001E1
1.065298775E1,1.466431427E1,9.389350891E0,-2.414804840E1,2.977129935E1
1.066291875E1,1.480412292E1,9.545494080E0,-2.399053955E1,2.976280398E1
1.067284975E1,1.463112640E1,9.525363922E0,-2.394048309E1,2.963020669E1
1.068278075E1,1.468782806E1,9.589912415E0,-2.395128632E1,2.968775555E1
1.069271175E1,1.448770142E1,9.298759460E0,-2.422813416E1,2.972142164E1
1.070264275E1,1.443907166E1,9.596439362E0,-2.373589325E1,2.939338475E1
1.071257375E1,1.452233124E1,9.402889252E0,-2.394198608E1,2.953863789E1
1.072250475E1,1.460518646E1,9.827495575E0,-2.390196991E1,2.968493400E1
1.073243575E1,1.472791290E1,9.524387360E0,-2.417918396E1,2.987069316E1
1.074236675E1,1.463999176E1,9.648612976E0,-2.404550171E1,2.975922115E1
1.075229775E1,1.436640930E1,9.373703003E0,-2.416294098E1,2.963288277E1
1.076222875E1,1.447467041E1,9.745899200E0,-2.393363190E1,2.961954373E1
1.077216075E1,1.471973419E1,9.304569244E0,-2.412287903E1,2.975161972E1
1.078209175E1,1.487968445E1,9.507007599E0,-2.394158936E1,2.974874625E1
1.079202275E1,1.477416229E1,9.236610413E0,-2.399999237E1,2.965789064E1
1.080195375E1,1.453864288E1,9.632709503E0,-2.417833710E1,2.981196428E1
1.081188475E1,1.445918274E1,9.107673645E0,-2.402958679E1,2.948624639E1
1.082181575E1,1.473145294E1,9.577640533E0,-2.395144653E1,2.970553307E1
1.083174675E1,1.440543365E1,9.478744507E0,-2.434489441E1,2.983348790E1
1.084167775E1,1.441890717E1,9.447998047E0,-2.372473145E1,2.932630957E1
1.085160875E1,1.434948730E1,9.148338318E0,-2.366250610E1,2.914642474E1
1.086153975E1,1.453343201E1,9.200813293E0,-2.347711182E1,2.910413013E1
1.087147075E1,1.452621460E1,9.105056763E0,-2.358785248E1,2.915989976E1
1.088140175E1,1.455253601E1,9.579898834E0,-2.332902527E1,2.911690550E1
1.089133275E1,1.447770691E1,9.158065796E0,-2.375555420E1,2.928823180E1
1.090126375E1,1.463930511E1,9.405677795E0,-2.396748352E1,2.961783745E1
1.091119475E1,1.457129669E1,9.125213623E0,-2.407671356E1,2.958513726E1
1.092112575E1,1.467147827E1,9.351825714E0,-2.375795746E1,2.944740161E1
1.093105675E1,1.474491119E1,9.312377930E0,-2.414540863E1,2.978478717E1
1.094098775E1,1.475328064E1,9.497386932E0,-2.384608459E1,2.960566498E1
1.095091875E1,1.454465485E1,9.330226898E0,-2.370667267E1,2.933609462E1
1.096084975E1,1.477468109E1,9.219928741E0,-2.364032745E1,2.936261857E1
1.097078075E1,1.493976593E1,9.326057434E0,-2.384745789E1,2.964579567E1
1.098071175E1,1.476599121E1,9.552860260E0,-2.409609985E1,2.983142075E1
1.099064275E1,1.452516174E1,9.350719452E0,-2.401287079E1,2.958097770E1
1.100057375E1,1.477506256E1,9.224266052E0,-2.353835297E1,2.928213821E1
1.101050475E1,1.478736877E1,9.258838654E0,-2.371981049E1,2.944523354E1
1.102043575E1,1.471935272E1,9.179985046E0,-2.366219330E1,2.933991925E1
1.103036675E1,1.453218079E1,8.882240295E0,-2.391585541E1,2.936063029E1
1.104029775E1,1.475201416E1,9.471759796E0,-2.399443054E1,2.971647443E1
1.105022875E1,1.477033234E1,9.251247406E0,-2.404560089E1,2.969746148E1
1.106015975E1,1.481758118E1,9.385456085E0,-2.375583649E1,2.952943049E1
1.107009075E1,1.467533112E1,9.082298279E0,-2.380207825E1,2.940055126E1
1.108002175E1,1.471917725E1,9.361419678E0,-2.379467010E1,2.950384183E1
1.108995275E1,1.461916351E1,9.510547638E0,-2.374717712E1,2.946351777E1
1.109988375E1,1.448399353E1,9.334247589E0,-2.368295288E1,2.928816320E1
1.110981475E1,1.467358398E1,9.153633118E0,-2.392936707E1,2.952486536E1
1.111974575E1,1.488117218E1,9.411293030E0,-2.402758026E1,2.978835905E1
1.112967675E1,1.469679260E1,9.316150665E0,-2.416173553E1,2.977542342E1
1.113960775E1,1.487721252E1,9.326839447E0,-2.381706238E1,2.959009711E1
1.114953875E1,1.464228058E1,9.183586121E0,-2.391474152E1,2.950677035E1
1.115946975E1,1.469591522E1,9.199142456E0,-2.355715179E1,2.924950507E1
1.116940075E1,1.478079224E1,9.220279694E0,-2.350743866E1,2.925893110E1
1.117933175E1,1.464220428E1,9.160003662E0,-2.361363983E1,2.925583360E1
1.118926275E1,1.459386444E1,9.145568848E0,-2.389451599E1,2.945454470E1
1.119919375E1,1.479433441E1,9.227420807E0,-2.378224945E1,2.948920166E1
1.120912475E1,1.500477600E1,9.121242523E0,-2.390084839E1,2.965789813E1
1.121905575E1,1.498879242E1,9.421386719E0,-2.378895569E1,2.965368170E1
1.122898675E1,1.484806061E1,9.227710724E0,-2.373076630E1,2.947481668E1
1.123891775E1,1.491790771E1,9.406669617E0,-2.378868866E1,2.961302268E1
1.124884875E1,1.476941681E1,9.292793274E0,-2.370380402E1,2.943402800E1
1.125877975E1,1.472951508E1,9.388298035E0,-2.363255310E1,2.938700938E1
1.126871075E1,1.472127533E1,9.468692780E0,-2.355345154E1,2.934513877E1
1.127864175E1,1.507377625E1,9.530162811E0,-2.382913971E1,2.976357896E1
1.128857275E1,1.489850616E1,9.530750275E0,-2.374440002E1,2.960738454E1
1.129850375E1,1.461552429E1,9.585922241E0,-2.392279816E1,2.962775265E1
1.130843475E1,1.474967957E1,9.243667603E0,-2.362503052E1,2.934519560E1
1.131836575E1,1.475001526E1,9.348052979E0,-2.356585693E1,2.933084823E1
1.132829675E1,1.450408936E1,9.293193817E0,-2.350107574E1,2.913816433E1
1.133822775E1,1.480143738E1,9.146972656E0,-2.377708435E1,2.946352656E1
1.134815875E1,1.505059814E1,9.230419159E0,-2.370333862E1,2.955620754E1
1.135808975E1,1.486042023E1,8.957057953E0,-2.355886841E1,2.925886630E1
1.136802075E1,1.484271240E1,8.997280121E0,-2.386467743E1,2.950898151E1
1.137795175E1,1.485128021E1,9.209384918E0,-2.406047821E1,2.973684425E1
1.138788275E1,1.498434448E1,9.252159119E0,-2.382615662E1,2.962800646E1
1.139781375E1,1.505334473E1,9.243045807E0,-2.357939148E1,2.946226036E1
1.140774475E1,1.479290771E1,9.248344421E0,-2.398315430E1,2.965727033E1
1.141767575E1,1.483537292E1,9.231632233E0,-2.377393341E1,2.950442735E1
1.142760675E1,1.486887360E1,9.130016327E0,-2.366406250E1,2.940116416E1
1.143753775E1,1.490412903E1,9.208194733E0,-2.375437927E1,2.951600323E1
1.144746875E1,1.478964233E1,9.045875549E0,-2.398392487E1,2.959374996E1
1.145739975E1,1.517468262E1,9.289566040E0,-2.373689270E1,2.966491370E1
1.146733075E1,1.509250641E1,9.282783508E0,-2.385476685E1,2.971537852E1
1.147726175E1,1.501728821E1,9.445858002E0,-2.342012024E1,2.938103488E1
1.148719275E1,1.461600494E1,9.282138824E0,-2.381832886E1,2.944653615E1
1.149712375E1,1.487494659E1,9.293167114E0,-2.361070251E1,2.941245084E1
1.150705475E1,1.478388214E1,9.100231171E0,-2.377716827E1,2.944029738E1
1.151698575E1,1.487105560E1,9.342464447E0,-2.358381653E1,2.940452922E1
1.152691675E1,1.484035492E1,9.065513611E0,-2.362914276E1,2.933864446E1
1.153684775E1,1.464081573E1,9.216884613E0,-2.352581024E1,2.920219504E1
1.154677875E1,1.467825317E1,9.068958282E0,-2.401566315E1,2.957108718E1
1.155670983E1,1.486911774E1,9.132633209E0,-2.363594818E1,2.937947750E1
1.156664083E1,1.491645813E1,9.132373810E0,-2.387496185E1,2.959585745E1
1.157657183E1,1.494670868E1,9.272274017E0,-2.373389435E1,2.954110537E1
1.158650283E1,1.497327423E1,9.014499664E0,-2.377024841E1,2.950398032E1
1.159643383E1,1.516474915E1,9.417312622E0,-2.404231262E1,2.994475229E1
1.160636483E1,1.487027740E1,9.122783661E0,-2.381114197E1,2.951814380E1
1.161629583E1,1.489661407E1,9.422206879E0,-2.364064789E1,2.948842698E1
1.162622683E1,1.483213043E1,9.039741516E0,-2.372450256E1,2.940341888E1
1.163615783E1,1.499067688E1,9.374675751E0,-2.359609222E1,2.948525915E1
1.164608883E1,1.491963196E1,9.139289856E0,-2.381825256E1,2.955386932E1
1.165601983E1,1.515658569E1,9.319446564E0,-2.373400879E1,2.966272657E1
1.166595083E1,1.454175568E1,9.234336853E0,-2.371174622E1,2.930840398E1
1.167588183E1,1.497050476E1,9.293743134E0,-2.363232422E1,2.947840603E1
1.168581283E1,1.493840027E1,9.175540924E0,-2.336209106E1,2.920845173E1
1.169574483E1,1.496725464E1,9.481300354E0,-2.363509369E1,2.953864285E1
1.170567583E1,1.480530548E1,9.314731598E0,-2.362580109E1,2.939625439E1
1.171560683E1,1.482211304E1,9.336174011E0,-2.359296417E1,2.938515167E1
1.172553783E1,1.467288208E1,9.021923065E0,-2.381092072E1,2.938789733E1
1.173546783E1,1.509831238E1,9.415103912E0,-2.368163300E1,2.962132610E1
1.174539983E1,1.512251282E1,9.060379028E0,-2.353205872E1,2.940303810E1
1.175533083E1,1.493904877E1,9.345279694E0,-2.358563995E1,2.944132882E1
1.176526183E1,1.486248779E1,9.065887451E0,-2.385528564E1,2.953232994E1
1.177519283E1,1.484754181E1,9.344940186E0,-2.366506958E1,2.945866465E1
1.178512383E1,1.478318787E1,9.006965637E0,-2.373071289E1,2.937370947E1
1.179505483E1,1.504783630E1,9.123996735E0,-2.394039154E1,2.971240551E1
1.180498583E1,1.482089996E1,8.904499054E0,-2.354990387E1,2.921552928E1
1.181491683E1,1.487888336E1,9.223545074E0,-2.356237030E1,2.935370927E1
1.182484783E1,1.463240814E1,9.155681610E0,-2.392491150E1,2.950144512E1
1.183477883E1,1.449885559E1,9.231990814E0,-2.376745605E1,2.933152630E1
1.184470983E1,1.466460419E1,9.075725555E0,-2.380084229E1,2.939216739E1
1.185464083E1,1.459787750E1,9.239200592E0,-2.336954498E1,2.906194226E1
1.186457183E1,1.477891541E1,8.922695160E0,-2.360890198E1,2.924741154E1
1.187450283E1,1.487568665E1,9.065681458E0,-2.377040100E1,2.947040205E1
1.188443383E1,1.479612732E1,8.925170898E0,-2.383959198E1,2.944333889E1
1.189436483E1,1.507497406E1,9.087726593E0,-2.338271332E1,2.926760837E1
1.190429583E1,1.526848602E1,9.178737640E0,-2.366900635E1,2.962427639E1
1.191422683E1,1.522344208E1,9.366859436E0,-2.357946777E1,2.958855429E1
1.192415783E1,1.500048828E1,9.209255219E0,-2.328533173E1,2.918958211E1
1.193408883E1,1.497834778E1,9.202453613E0,-2.320214081E1,2.910971303E1
1.194401983E1,1.489845276E1,8.983341217E0,-2.376402283E1,2.945153807E1
1.195395083E1,1.507809448E1,9.004226685E0,-2.357418823E1,2.939672400E1
1.196388183E1,1.466838074E1,8.901142120E0,-2.377651978E1,2.932089046E1
1.197381283E1,1.482551575E1,9.021503448E0,-2.365536499E1,2.933870710E1
1.198374383E1,1.508917236E1,8.816165924E0,-2.372554016E1,2.946708605E1
1.199367483E1,1.497460938E1,9.157009125E0,-2.392313385E1,2.967163756E1
1.200360583E1,1.516157532E1,9.181556702E0,-2.393760681E1,2.978562354E1
1.201353683E1,1.495229340E1,9.377628326E0,-2.386547089E1,2.968285181E1
1.202346783E1,1.502951050E1,9.138965607E0,-2.385230255E1,2.963678821E1
1.203339883E1,1.504679108E1,9.113830566E0,-2.370449066E1,2.951898892E1
1.204332983E1,1.502896881E1,9.232078552E0,-2.383222198E1,2.964921555E1
1.205326083E1,1.501116943E1,9.474227905E0,-2.359090424E1,2.952332916E1
1.206319183E1,1.495516968E1,9.066402435E0,-2.350062561E1,2.929396111E1
1.207312283E1,1.517350006E1,9.112987518E0,-2.333420563E1,2.928765607E1
1.208305383E1,1.518002319E1,9.179115295E0,-2.353424072E1,2.947116808E1
1.209298483E1,1.514251709E1,8.911323547E0,-2.368096924E1,2.948721444E1
1.210291583E1,1.531038666E1,8.952552795E0,-2.363660431E1,2.955072257E1
1.211284683E1,1.527943420E1,9.087497711E0,-2.376983643E1,2.968246701E1
1.212277783E1,1.510848236E1,9.134307861E0,-2.365616608E1,2.951806248E1
1.213270883E1,1.501304626E1,8.975933075E0,-2.325180817E1,2.909648631E1
1.214263983E1,1.518877411E1,9.019844055E0,-2.334102631E1,2.927217031E1
1.215257083E1,1.506233215E1,9.051902771E0,-2.315302277E1,2.906670358E1
1.216250183E1,1.532157898E1,8.996623993E0,-2.363739014E1,2.957052989E1
1.217243283E1,1.523892212E1,9.171440125E0,-2.325435638E1,2.927635825E1
1.218236383E1,1.524057770E1,9.195598602E0,-2.333960724E1,2.935253836E1
1.219229483E1,1.512142181E1,9.243244171E0,-2.354542542E1,2.947001898E1
1.220222583E1,1.506280518E1,9.178001404E0,-2.345008087E1,2.934331444E1
1.221215683E1,1.499671936E1,9.112842560E0,-2.346094513E1,2.929780602E1
1.222208783E1,1.500759125E1,9.321525574E0,-2.346083832E1,2.936885372E1
1.223201883E1,1.511635590E1,9.523002625E0,-2.353496552E1,2.954803541E1
1.224194983E1,1.498767090E1,9.590309143E0,-2.383623505E1,2.974509051E1
1.225188083E1,1.489190674E1,9.443599701E0,-2.347812653E1,2.936278064E1
1.226181183E1,1.520333862E1,9.647682190E0,-2.334863281E1,2.948521547E1
1.227174283E1,1.509506226E1,9.574928284E0,-2.325547791E1,2.933184973E1
1.228167383E1,1.517829895E1,9.327735901E0,-2.342076111E1,2.942650960E1
1.229160483E1,1.518711090E1,9.114677429E0,-2.306307220E1,2.907973490E1
1.230153583E1,1.530763245E1,9.448116302E0,-2.331723022E1,2.944968146E1
1.231146683E1,1.533568573E1,9.241867065E0,-2.322042084E1,2.932206179E1
1.232139783E1,1.544993591E1,9.340354919E0,-2.342384338E1,2.957396133E1
1.233132883E1,1.545027161E1,9.274848938E0,-2.361714935E1,2.970695978E1
1.234125983E1,1.554422760E1,9.704719543E0,-2.357289886E1,2.985776539E1
1.235119083E1,1.525688934E1,9.412532806E0,-2.331907654E1,2.941339451E1
1.236112183E1,1.536312866E1,9.505283356E0,-2.316844177E1,2.937946269E1
1.237105283E1,1.533908081E1,9.154949188E0,-2.321138000E1,2.928939495E1
1.238098383E1,1.535222626E1,9.377010345E0,-2.307909393E1,2.926198474E1
1.239091483E1,1.537597656E1,9.240623474E0,-2.332199860E1,2.942321186E1
1.240084583E1,1.560231018E1,9.428771973E0,-2.332089233E1,2.960063924E1
1.241077683E1,1.556325531E1,9.296115875E0,-2.315242004E1,2.940522471E1
1.242070783E1,1.541261292E1,9.605545044E0,-2.314588928E1,2.942018564E1
1.243063883E1,1.539190674E1,9.505462646E0,-2.321140289E1,2.942845285E1
1.244056983E1,1.548036957E1,9.285152435E0,-2.306292725E1,2.928744630E1
1.245050083E1,1.526742554E1,9.269321442E0,-2.352424622E1,2.953649882E1
1.246043183E1,1.532224274E1,9.598617554E0,-2.365731812E1,2.977538046E1
1.247036283E1,1.524972534E1,9.668090820E0,-2.320950317E1,2.940590316E1
1.248029383E1,1.525778961E1,9.609149933E0,-2.310235596E1,2.930622386E1
1.249022483E1,1.528560638E1,9.375614166E0,-2.331396484E1,2.941246097E1
1.250015583E1,1.556801605E1,9.444770813E0,-2.322898865E1,2.951529660E1
1.251008683E1,1.565365601E1,9.460163116E0,-2.342943573E1,2.972322478E1
1.252001783E1,1.570311737E1,9.608905792E0,-2.315061951E1,2.957820396E1
1.252994883E1,1.544274139E1,9.590240479E0,-2.340745544E1,2.963713793E1
1.253987983E1,1.558062744E1,9.625701904E0,-2.335108185E1,2.967630557E1
1.254981083E1,1.558863831E1,9.231521606E0,-2.347069550E1,2.964962365E1
1.255974112E1,1.541046906E1,9.537162781E0,-2.308791351E1,2.935118023E1
1.256967212E1,1.533329010E1,9.620429993E0,-2.303958893E1,2.929991666E1
1.257960312E1,1.558080292E1,1.006968689E1,-2.313882446E1,2.965746468E1
1.258953412E1,1.527936554E1,9.931747437E0,-2.333052826E1,2.960425928E1
1.259946512E1,1.537514496E1,9.992969513E0,-2.318611145E1,2.956095882E1
1.260939613E1,1.512077332E1,9.684680939E0,-2.336964417E1,2.947153031E1
1.261932712E1,1.539621735E1,9.707126617E0,-2.300228119E1,2.933217952E1
1.262925813E1,1.529163361E1,9.188323975E0,-2.342478180E1,2.944452000E1
1.263918912E1,1.530130768E1,9.467231750E0,-2.323998260E1,2.939141516E1
1.266067929E1,1.326063538E1,-1.098880768E1,-1.744751740E1,2.451559112E1
1.267061029E1,1.322218323E1,-1.110633850E1,-1.763455200E1,2.468105161E1
1.268054129E1,1.326020813E1,-1.111113739E1,-1.744071198E1,2.456560457E1
1.269047129E1,1.312902069E1,-1.146909332E1,-1.730262756E1,2.456200738E1
1.270040229E1,1.296513367E1,-1.137426758E1,-1.767833710E1,2.469802131E1
1.271033329E1,1.282819366E1,-1.140460968E1,-1.793464661E1,2.482497177E1
1.272026429E1,1.306839752E1,-1.135863495E1,-1.739499664E1,2.454358388E1
1.273019529E1,1.284395599E1,-1.145945740E1,-1.772718048E1,2.470909341E1
1.274012629E1,1.302078247E1,-1.149350739E1,-1.793126678E1,2.496340956E1
1.275005729E1,1.298791504E1,-1.159590912E1,-1.804491425E1,2.507528615E1
1.275998829E1,1.277207184E1,-1.144226837E1,-1.782917023E1,2.473723177E1
1.276991929E1,1.248891449E1,-1.139744568E1,-1.802028656E1,2.471043263E1
1.277985029E1,1.264170837E1,-1.133090973E1,-1.789279938E1,2.466484493E1
1.278978129E1,1.270977783E1,-1.126444244E1,-1.776535797E1,2.457710439E1
1.279971229E1,1.247609711E1,-1.136402130E1,-1.812609863E1,2.476589249E1
1.280964329E1,1.248317719E1,-1.155903625E1,-1.780945587E1,2.462961125E1
1.281957429E1,1.229354095E1,-1.150994873E1,-1.779045105E1,2.449714713E1
1.282950529E1,1.239795685E1,-1.137523651E1,-1.793839264E1,2.459453741E1
1.283943521E1,1.236692047E1,-1.130632019E1,-1.801478577E1,2.460296942E1
1.284936621E1,1.245984650E1,-1.135675812E1,-1.813027954E1,2.475743860E1
1.285929721E1,1.241392517E1,-1.119647980E1,-1.767794800E1,2.433056809E1
1.286922821E1,1.259584045E1,-1.107437134E1,-1.800570679E1,2.460695784E1
1.287915921E1,1.240644836E1,-1.117475891E1,-1.797452545E1,2.453321754E1
1.288909021E1,1.244551849E1,-1.125197601E1,-1.804023743E1,2.463631590E1
1.289902121E1,1.259017181E1,-1.146161652E1,-1.793540192E1,2.472973355E1
1.290895221E1,1.239577484E1,-1.138073730E1,-1.795836639E1,2.461055341E1
1.291888321E1,1.243102264E1,-1.145506287E1,-1.813835907E1,2.479412953E1
1.292881421E1,1.234069061E1,-1.149250031E1,-1.803395844E1,2.468995474E1
1.293874521E1,1.231288147E1,-1.107521820E1,-1.822568512E1,2.462606559E1
1.294867621E1,1.245965576E1,-1.109184265E1,-1.829288483E1,2.475685017E1
1.295860721E1,1.263249969E1,-1.114387512E1,-1.802549744E1,2.467153338E1
1.296853821E1,1.250439453E1,-1.128665161E1,-1.825777435E1,2.484139109E1
1.297846821E1,1.237022400E1,-1.125827789E1,-1.816566467E1,2.469337231E1
1.298839921E1,1.208496857E1,-1.127526093E1,-1.822744751E1,2.460523962E1
1.299833021E1,1.224530792E1,-1.124944305E1,-1.841244507E1,2.480958824E1
1.300826121E1,1.220688629E1,-1.142617035E1,-1.839547729E1,2.485878168E1
1.301819221E1,1.216946411E1,-1.133152008E1,-1.793414307E1,2.445675145E1
1.302812321E1,1.209186554E1,-1.144002533E1,-1.824102020E1,2.469457855E1
1.303805421E1,1.227386475E1,-1.135530853E1,-1.794428253E1,2.452729221E1
1.304798521E1,1.230033875E1,-1.130093384E1,-1.801371002E1,2.456630187E1
1.305791621E1,1.229244995E1,-1.115349579E1,-1.782102203E1,2.435351351E1
1.306784721E1,1.220053864E1,-1.156256104E1,-1.805310822E1,2.466699570E1
1.307777821E1,1.236403656E1,-1.152474213E1,-1.809396362E1,2.476046447E1
1.308770921E1,1.239169312E1,-1.170495605E1,-1.799310303E1,2.478531442E1
1.309764021E1,1.232091522E1,-1.151577759E1,-1.763024902E1,2.439761804E1
1.310757121E1,1.222631073E1,-1.158522797E1,-1.814802551E1,2.475986694E1
1.311750121E1,1.229276276E1,-1.145883179E1,-1.801973724E1,2.463996291E1
1.312743221E1,1.225519562E1,-1.171951294E1,-1.823200226E1,2.489864875E1
1.313736321E1,1.232775116E1,-1.147557831E1,-1.779101562E1,2.449862411E1
1.314729421E1,1.228056335E1,-1.155623627E1,-1.764798737E1,2.440922553E1
1.315722521E1,1.222030640E1,-1.135826111E1,-1.783785248E1,2.442406528E1
1.316715621E1,1.243850708E1,-1.148491669E1,-1.797566986E1,2.469300461E1
1.317708721E1,1.244851685E1,-1.120970154E1,-1.815913391E1,2.470581156E1
1.318701821E1,1.227108765E1,-1.134072113E1,-1.819596863E1,2.470394345E1
1.319694921E1,1.242674255E1,-1.134111786E1,-1.806976318E1,2.468929376E1
1.320688021E1,1.230404663E1,-1.170494843E1,-1.833607483E1,2.499213919E1
1.321681121E1,1.205414581E1,-1.157003784E1,-1.810837555E1,2.463902336E1
1.322674221E1,1.194687653E1,-1.160383606E1,-1.799949646E1,2.452261697E1
1.323667321E1,1.199313354E1,-1.110572052E1,-1.788755798E1,2.423091024E1
1.324660421E1,1.202204895E1,-1.164060211E1,-1.805088043E1,2.461437716E1
1.325653521E1,1.198366547E1,-1.162562561E1,-1.819832611E1,2.469701363E1
1.326646521E1,1.200448608E1,-1.164151764E1,-1.870656586E1,2.509119816E1
1.327639621E1,1.225092316E1,-1.135666656E1,-1.819187927E1,2.469824822E1
1.328632721E1,1.211729431E1,-1.146068573E1,-1.852336121E1,2.492571061E1
1.329625821E1,1.214858246E1,-1.123262024E1,-1.811016083E1,2.453034322E1
1.330618921E1,1.217147064E1,-1.136862946E1,-1.802069092E1,2.453845420E1
1.331612021E1,1.220790100E1,-1.103961182E1,-1.795332336E1,2.435626605E1
1.332605121E1,1.229608917E1,-1.148102570E1,-1.794636536E1,2.459836965E1
1.333598221E1,1.234404755E1,-1.101714325E1,-1.764226532E1,2.418682453E1
1.334591321E1,1.237186432E1,-1.137093353E1,-1.775251770E1,2.444407987E1
1.335584421E1,1.245698547E1,-1.114579010E1,-1.766278076E1,2.431828424E1
1.336577521E1,1.232306671E1,-1.139924622E1,-1.763664246E1,2.434855118E1
1.337570621E1,1.230798340E1,-1.116930389E1,-1.749604797E1,2.413196013E1
1.338563721E1,1.225036621E1,-1.141580963E1,-1.776159668E1,2.441037686E1
1.339556721E1,1.236095428E1,-1.108368683E1,-1.781856537E1,2.435451860E1
1.340549821E1,1.241324615E1,-1.121462250E1,-1.780019379E1,2.442751188E1
1.341542921E1,1.246029663E1,-1.128681183E1,-1.784722900E1,2.451886409E1
1.342536021E1,1.250061035E1,-1.142105865E1,-1.795605469E1,2.468047285E1
1.343529121E1,1.243692780E1,-1.104807281E1,-1.810104370E1,2.458424026E1
1.344522221E1,1.205407715E1,-1.139209747E1,-1.822193146E1,2.463979397E1
1.345515321E1,1.242412567E1,-1.107830811E1,-1.795875549E1,2.448682724E1
1.346508421E1,1.224954224E1,-1.088675690E1,-1.806696320E1,2.439237422E1
1.347501521E1,1.225137329E1,-1.104871368E1,-1.824115753E1,2.459491918E1
1.348494621E1,1.220912933E1,-1.126298523E1,-1.814245605E1,2.459809722E1
1.349487721E1,1.203151703E1,-1.098392487E1,-1.798509979E1,2.426659890E1
