"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
9.846496000E0,1.250330353E1,-1.563434601E1,-5.031311798E1,5.414956339E1
9.856428000E0,1.220328522E1,-1.580194092E1,-5.015886688E1,5.398641898E1
9.866361000E0,1.227283478E1,-1.583892822E1,-5.024220276E1,5.409041559E1
9.876293000E0,1.231861115E1,-1.595699310E1,-5.027510071E1,5.416603697E1
9.886226000E0,1.229859924E1,-1.573288727E1,-5.014869690E1,5.397843167E1
9.896158000E0,1.228209686E1,-1.591864777E1,-4.995500946E1,5.384938459E1
9.906090000E0,1.235137177E1,-1.565873718E1,-5.036605835E1,5.417095410E1
9.916023000E0,1.216688538E1,-1.594838715E1,-5.065476990E1,5.448201415E1
9.925955000E0,1.227772522E1,-1.595172882E1,-5.050611877E1,5.436973627E1
9.935888000E0,1.215601349E1,-1.582570648E1,-5.046895599E1,5.427096064E1
9.945820000E0,1.218093109E1,-1.578987885E1,-5.078324127E1,5.455852775E1
9.955752000E0,1.228726196E1,-1.585353088E1,-5.054441833E1,5.437875939E1
9.965685000E0,1.250141144E1,-1.560944366E1,-5.015641785E1,5.399635423E1
9.975616625E0,1.233727264E1,-1.602185059E1,-5.020573425E1,5.412507501E1
9.985548625E0,1.231140900E1,-1.581739807E1,-5.053623199E1,5.436608886E1
9.995481625E0,1.226375580E1,-1.605467224E1,-5.021126556E1,5.412322419E1
1.000541363E1,1.227651215E1,-1.585885620E1,-5.030206299E1,5.415268794E1
1.001534663E1,1.228086090E1,-1.592521667E1,-5.062189484E1,5.447025158E1
1.002527863E1,1.225796509E1,-1.577803802E1,-5.029257202E1,5.411605115E1
1.003521063E1,1.197657013E1,-1.601659393E1,-5.018856049E1,5.402648533E1
1.004514363E1,1.214826202E1,-1.582907867E1,-4.984869385E1,5.369387563E1
1.005507563E1,1.216195679E1,-1.588119507E1,-5.009117889E1,5.393748004E1
1.006500863E1,1.225741577E1,-1.585819244E1,-5.007379150E1,5.393617621E1
1.007494063E1,1.237772369E1,-1.613986969E1,-5.019759369E1,5.416181173E1
1.008487263E1,1.246962738E1,-1.564758301E1,-5.017521667E1,5.401750484E1
1.009480563E1,1.239721680E1,-1.576783752E1,-5.022329712E1,5.408045172E1
1.010473763E1,1.227523804E1,-1.574025726E1,-5.035256195E1,5.416472711E1
1.011466963E1,1.235890961E1,-1.607497406E1,-5.043534088E1,5.435872559E1
1.012460263E1,1.252269745E1,-1.579269409E1,-5.026699066E1,5.415715547E1
1.013453463E1,1.248069763E1,-1.593805695E1,-5.016049194E1,5.409126015E1
1.014446763E1,1.229057312E1,-1.565013885E1,-5.009799957E1,5.390542269E1
1.015439963E1,1.224463654E1,-1.604205322E1,-5.041695404E1,5.430605721E1
1.016433163E1,1.222597504E1,-1.568001556E1,-5.036781311E1,5.415029041E1
1.017426463E1,1.241993713E1,-1.588941956E1,-5.033490753E1,5.422482281E1
1.018419663E1,1.248681641E1,-1.596464539E1,-5.006739807E1,5.401420957E1
1.019412863E1,1.208641815E1,-1.583081818E1,-4.995049286E1,5.377497601E1
1.020406163E1,1.233323669E1,-1.552253723E1,-5.017269897E1,5.394773037E1
1.021399363E1,1.226471710E1,-1.586540222E1,-5.017531586E1,5.403421689E1
1.022392663E1,1.251759338E1,-1.543167877E1,-5.004611206E1,5.384645008E1
1.023385863E1,1.220254517E1,-1.572580719E1,-5.028424835E1,5.408057648E1
1.024379063E1,1.231459808E1,-1.562842560E1,-5.034822845E1,5.413724338E1
1.025372363E1,1.201218414E1,-1.559550476E1,-5.055064392E1,5.424831737E1
1.026365563E1,1.221247864E1,-1.562514496E1,-5.061119843E1,5.435791751E1
1.027358863E1,1.201741028E1,-1.579788971E1,-5.067909241E1,5.442758378E1
1.028352063E1,1.197384644E1,-1.561795807E1,-5.044019318E1,5.414339018E1
1.029345263E1,1.200278473E1,-1.597249603E1,-5.039128876E1,5.420765124E1
1.030338563E1,1.221808624E1,-1.578581238E1,-5.064375305E1,5.443586343E1
1.031331763E1,1.191838074E1,-1.579598999E1,-5.068493652E1,5.441069646E1
1.032324963E1,1.219097137E1,-1.554450226E1,-5.023267365E1,5.397752157E1
1.033318263E1,1.216516113E1,-1.570749664E1,-5.033577728E1,5.411475835E1
1.034311463E1,1.222153473E1,-1.581744385E1,-5.035731506E1,5.417948524E1
1.035304763E1,1.228939056E1,-1.592664337E1,-5.034744263E1,5.421763614E1
1.036297963E1,1.223550415E1,-1.585371399E1,-5.042256927E1,5.425387821E1
1.037291163E1,1.195906830E1,-1.564315796E1,-5.030488586E1,5.402137769E1
1.038284463E1,1.232131958E1,-1.557350922E1,-5.003394318E1,5.383070291E1
1.039277663E1,1.216932678E1,-1.569675446E1,-5.075641632E1,5.450407703E1
1.040270862E1,1.221962738E1,-1.576395416E1,-5.050624084E1,5.430195124E1
1.041264163E1,1.232683563E1,-1.565364838E1,-5.036280060E1,5.416086473E1
1.042257363E1,1.235963440E1,-1.567295837E1,-5.034016418E1,5.415287912E1
1.043250663E1,1.240564728E1,-1.566831207E1,-5.035857391E1,5.417916624E1
1.044243863E1,1.239984894E1,-1.574050903E1,-5.048406219E1,5.431537917E1
1.045237063E1,1.244451141E1,-1.581430817E1,-5.041249847E1,5.428055093E1
1.046230363E1,1.256057739E1,-1.558586884E1,-5.043241119E1,5.425970430E1
1.047223563E1,1.215331268E1,-1.572976685E1,-5.045590210E1,5.423031100E1
1.048216762E1,1.221620178E1,-1.576586151E1,-5.065918732E1,5.444401927E1
1.049210063E1,1.223857880E1,-1.554991913E1,-5.064332581E1,5.437213666E1
1.050203263E1,1.226735687E1,-1.546642303E1,-5.038923645E1,5.411814332E1
1.051196563E1,1.226843262E1,-1.572742462E1,-5.078045654E1,5.455750261E1
1.052189763E1,1.245878601E1,-1.541464996E1,-5.045812225E1,5.421120626E1
1.053182963E1,1.218862915E1,-1.553681946E1,-5.038088226E1,5.411274099E1
1.054176263E1,1.237333679E1,-1.552487946E1,-5.032370758E1,5.409803037E1
1.055169462E1,1.227228546E1,-1.585923767E1,-5.029213715E1,5.414262155E1
1.056162662E1,1.223598480E1,-1.553192902E1,-5.025930023E1,5.400886411E1
1.057155963E1,1.224880219E1,-1.575535583E1,-5.023796082E1,5.405661014E1
1.058149163E1,1.236583710E1,-1.585984039E1,-5.043433380E1,5.429613697E1
1.059142463E1,1.234201050E1,-1.577722931E1,-5.044150543E1,5.427330521E1
1.060135663E1,1.229198456E1,-1.583943176E1,-5.026042175E1,5.411183307E1
1.061128863E1,1.219897461E1,-1.595486450E1,-5.051282501E1,5.435915906E1
1.062122162E1,1.227453613E1,-1.578472137E1,-5.044800568E1,5.426622285E1
1.063115362E1,1.219720459E1,-1.591426086E1,-5.077494812E1,5.459057478E1
1.064108663E1,1.227315521E1,-1.564051819E1,-5.082381439E1,5.457395219E1
1.065101863E1,1.218483734E1,-1.575338745E1,-5.049510956E1,5.428071081E1
1.066095063E1,1.224411774E1,-1.565703583E1,-5.049170685E1,5.426300444E1
1.067088363E1,1.211709595E1,-1.576904297E1,-5.027512360E1,5.406546756E1
1.068081563E1,1.232460785E1,-1.557670593E1,-5.007128906E1,5.386709306E1
1.069074763E1,1.214124298E1,-1.596778870E1,-5.006118774E1,5.393053472E1
1.070068062E1,1.210742950E1,-1.547885895E1,-4.989382172E1,5.362441952E1
1.071061263E1,1.212123108E1,-1.571759033E1,-5.017577362E1,5.395901359E1
1.072054563E1,1.224550629E1,-1.552410889E1,-4.993626404E1,5.370829402E1
1.073047763E1,1.230185699E1,-1.585373688E1,-4.990193939E1,5.378550189E1
1.074040963E1,1.229864502E1,-1.565387726E1,-4.990513611E1,5.372916482E1
1.075034263E1,1.228143311E1,-1.598638153E1,-5.006047821E1,5.396711473E1
1.076027463E1,1.222413635E1,-1.554811859E1,-5.021530151E1,5.396989909E1
1.077020663E1,1.214908600E1,-1.597909546E1,-5.039128113E1,5.424216990E1
1.078013962E1,1.232898712E1,-1.566193390E1,-4.973368835E1,5.357928568E1
1.079007163E1,1.238976288E1,-1.604489136E1,-5.025724792E1,5.419165740E1
1.080000463E1,1.246841431E1,-1.578257751E1,-5.002851105E1,5.392033963E1
1.080993663E1,1.249915314E1,-1.593299103E1,-4.985369110E1,5.380966037E1
1.081986863E1,1.251779175E1,-1.565407562E1,-4.995497894E1,5.382606353E1
1.082980163E1,1.231925201E1,-1.615284729E1,-5.047708893E1,5.441153327E1
1.083973363E1,1.219010925E1,-1.563970184E1,-5.022693634E1,5.399948307E1
1.084966563E1,1.210411072E1,-1.609346008E1,-5.039131927E1,5.426595629E1
1.085959863E1,1.224675751E1,-1.588323212E1,-5.044487000E1,5.428577199E1
1.086953063E1,1.222772217E1,-1.617296600E1,-5.044764709E1,5.436954217E1
1.087946363E1,1.211320496E1,-1.574884796E1,-5.030567932E1,5.408712710E1
1.088939563E1,1.231186676E1,-1.609241486E1,-5.035420990E1,5.427793597E1
1.089932763E1,1.244870758E1,-1.558031464E1,-5.045695496E1,5.425514564E1
1.090926063E1,1.216848755E1,-1.571031189E1,-5.026174164E1,5.404746674E1
1.091919263E1,1.213846588E1,-1.547630310E1,-4.992478943E1,5.365950905E1
1.092912463E1,1.214083862E1,-1.584604645E1,-5.051727295E1,5.431843165E1
1.093905763E1,1.225051880E1,-1.552445984E1,-5.034894562E1,5.409344127E1
1.094898963E1,1.209619141E1,-1.588586426E1,-5.071514130E1,5.450416577E1
1.095892263E1,1.215435028E1,-1.572512054E1,-5.052836609E1,5.429662445E1
1.096885463E1,1.222571564E1,-1.587886047E1,-5.034615326E1,5.418801972E1
1.097878625E1,1.196862030E1,-1.572631836E1,-5.031351471E1,5.405566320E1
1.098871925E1,1.208364868E1,-1.582664490E1,-5.037759399E1,5.417009536E1
1.099865125E1,1.216777802E1,-1.565403748E1,-4.997682190E1,5.376603424E1
1.100858325E1,1.209851837E1,-1.559471130E1,-5.012940216E1,5.387509748E1
1.101851625E1,1.211690521E1,-1.540733337E1,-4.994556427E1,5.365412103E1
1.102844825E1,1.206887054E1,-1.553442383E1,-5.007379150E1,5.379926166E1
1.103838025E1,1.221865082E1,-1.552745056E1,-5.008226013E1,5.383892578E1
1.104831325E1,1.209799194E1,-1.559487152E1,-5.025075531E1,5.398796010E1
1.105824525E1,1.183526611E1,-1.550760651E1,-5.007989502E1,5.374528136E1
1.106817825E1,1.191320801E1,-1.561842346E1,-5.006156921E1,5.377750820E1
1.107811025E1,1.204428864E1,-1.575233459E1,-5.040245056E1,5.416279125E1
1.108804225E1,1.189877319E1,-1.586797333E1,-5.064273071E1,5.438804607E1
1.109797525E1,1.186132812E1,-1.563644409E1,-5.043981934E1,5.412360726E1
1.110790725E1,1.192945862E1,-1.536177063E1,-5.053310394E1,5.414693504E1
1.111783925E1,1.194835663E1,-1.541712952E1,-5.041241455E1,5.405425653E1
1.112777225E1,1.183170319E1,-1.567789459E1,-5.042872620E1,5.411877682E1
1.113770425E1,1.180004120E1,-1.561715698E1,-5.044079590E1,5.410554921E1
1.114763725E1,1.196759796E1,-1.585172272E1,-5.030153656E1,5.408091248E1
1.115756925E1,1.225161743E1,-1.556620026E1,-5.048641968E1,5.423363617E1
1.116750125E1,1.216249084E1,-1.573182678E1,-5.049220276E1,5.426674025E1
1.117743425E1,1.219725037E1,-1.546379852E1,-5.040514374E1,5.411636071E1
1.118736625E1,1.198686981E1,-1.550760651E1,-5.042436981E1,5.409979647E1
1.119729825E1,1.196214294E1,-1.549652863E1,-5.039080048E1,5.405985605E1
1.120723125E1,1.213794708E1,-1.555537415E1,-5.061336517E1,5.432321933E1
1.121716325E1,1.216030884E1,-1.565793610E1,-5.031147003E1,5.407668713E1
1.122709625E1,1.219239044E1,-1.553270721E1,-5.040320587E1,5.413319259E1
1.123702825E1,1.192568207E1,-1.587677002E1,-5.030313873E1,5.408049080E1
1.124696025E1,1.229251862E1,-1.576130676E1,-5.029541016E1,5.412165082E1
1.125689325E1,1.192685699E1,-1.554743195E1,-5.022693634E1,5.391398420E1
1.126682525E1,1.221472931E1,-1.561824036E1,-5.025273132E1,5.402282896E1
1.127675725E1,1.236969757E1,-1.559815979E1,-5.020829010E1,5.401096557E1
1.128669025E1,1.237597656E1,-1.538571930E1,-5.016840363E1,5.391431977E1
1.129662225E1,1.216073608E1,-1.545719910E1,-5.016083527E1,5.387873329E1
1.130655425E1,1.230982971E1,-1.561312866E1,-5.009822845E1,5.389929673E1
1.131648725E1,1.231839752E1,-1.574706268E1,-5.019203186E1,5.402733533E1
1.132641925E1,1.234542084E1,-1.567334747E1,-5.030992126E1,5.412163536E1
1.133635225E1,1.224319458E1,-1.580605316E1,-5.045561981E1,5.427243039E1
1.134628425E1,1.204631042E1,-1.557215881E1,-4.975263214E1,5.350635598E1
1.135621625E1,1.212886047E1,-1.587088013E1,-5.016139984E1,5.399222283E1
1.136614925E1,1.213575745E1,-1.560160065E1,-4.996891022E1,5.373619395E1
1.137608125E1,1.213083649E1,-1.598854065E1,-5.027119446E1,5.412932309E1
1.138601425E1,1.205290985E1,-1.550628662E1,-5.028520203E1,5.398443390E1
1.139594625E1,1.210116577E1,-1.580820465E1,-5.055990601E1,5.433821531E1
1.140587825E1,1.216638947E1,-1.549063873E1,-5.006050110E1,5.379623306E1
1.141581125E1,1.199599457E1,-1.585885620E1,-5.042693329E1,5.420592963E1
1.142574325E1,1.216002655E1,-1.546956635E1,-5.043846893E1,5.414067673E1
1.143567525E1,1.204061890E1,-1.563852692E1,-5.045314026E1,5.417618840E1
1.144560825E1,1.211158752E1,-1.533487701E1,-5.031192780E1,5.397350354E1
1.145554025E1,1.205718994E1,-1.565946198E1,-5.037715912E1,5.411518031E1
1.146547225E1,1.196067810E1,-1.543054199E1,-5.005505371E1,5.372771956E1
1.147540525E1,1.208568573E1,-1.534290314E1,-5.002701569E1,5.370447630E1
1.148533725E1,1.231697845E1,-1.539119720E1,-4.998946381E1,5.373586699E1
1.149527025E1,1.227753448E1,-1.558515167E1,-4.983252716E1,5.363688627E1
1.150520225E1,1.230659485E1,-1.550360870E1,-4.959455109E1,5.339881700E1
1.151513425E1,1.207663727E1,-1.577086639E1,-5.007294464E1,5.386896305E1
1.152506725E1,1.207135010E1,-1.558698273E1,-5.034213257E1,5.406479294E1
1.153499925E1,1.201927185E1,-1.598645020E1,-5.024720001E1,5.408151805E1
1.154493125E1,1.207556915E1,-1.568433380E1,-5.027405548E1,5.403053166E1
1.155486425E1,1.203671265E1,-1.581353760E1,-5.000524902E1,5.380962138E1
1.156479625E1,1.206228638E1,-1.568862152E1,-5.005437469E1,5.382445563E1
1.157472925E1,1.200352478E1,-1.581849670E1,-4.993041229E1,5.373411874E1
1.158466125E1,1.215161896E1,-1.530000305E1,-5.001171112E1,5.369285973E1
1.159459325E1,1.191242981E1,-1.567431641E1,-4.997020721E1,5.370858207E1
1.160452625E1,1.200154877E1,-1.551261139E1,-5.011968231E1,5.382063582E1
1.161445825E1,1.192415619E1,-1.567028046E1,-5.005886841E1,5.379250409E1
1.162439025E1,1.205050659E1,-1.572049713E1,-5.025390625E1,5.401669957E1
1.163432325E1,1.203849030E1,-1.578785706E1,-5.032257080E1,5.409753054E1
1.164425525E1,1.208353424E1,-1.571650696E1,-5.020764923E1,5.397988914E1
1.165418825E1,1.205584717E1,-1.587353516E1,-5.019158936E1,5.400470546E1
1.166412025E1,1.214501190E1,-1.558479309E1,-4.998439026E1,5.374780330E1
1.167405225E1,1.194207764E1,-1.573847198E1,-5.020092773E1,5.394854830E1
1.168398525E1,1.209195709E1,-1.545473480E1,-4.968818665E1,5.342265574E1
1.169391725E1,1.221459198E1,-1.554653931E1,-5.039469910E1,5.413424830E1
1.170384925E1,1.211180115E1,-1.527998352E1,-5.004216003E1,5.370653037E1
1.171378225E1,1.189002228E1,-1.566342163E1,-5.023600006E1,5.394785546E1
1.172371425E1,1.183230591E1,-1.562980652E1,-5.038173676E1,5.406120340E1
1.173364625E1,1.179718018E1,-1.614813232E1,-5.020725250E1,5.404353654E1
1.174357925E1,1.205552673E1,-1.594559479E1,-5.020989227E1,5.404286262E1
1.175351125E1,1.186392212E1,-1.579766846E1,-5.037461090E1,5.411026151E1
1.176344425E1,1.180924225E1,-1.544614410E1,-5.024206543E1,5.387306107E1
1.177337625E1,1.199553680E1,-1.571542358E1,-5.038139343E1,5.412164304E1
1.178330825E1,1.214775848E1,-1.571649933E1,-5.064456177E1,5.440080904E1
1.179324125E1,1.192941284E1,-1.560019684E1,-5.036492157E1,5.405832366E1
1.180317325E1,1.213494110E1,-1.541974640E1,-5.022304535E1,5.392012295E1
1.181310525E1,1.209517670E1,-1.566036987E1,-5.051171875E1,5.424918631E1
1.182303825E1,1.198536682E1,-1.576126099E1,-5.030229187E1,5.405910592E1
1.183297025E1,1.213626099E1,-1.582955933E1,-5.040559387E1,5.420874166E1
1.184290225E1,1.222277069E1,-1.571607208E1,-5.064668274E1,5.441945900E1
1.185283525E1,1.190464020E1,-1.569740295E1,-5.037076569E1,5.408643965E1
1.186276725E1,1.195423889E1,-1.556466675E1,-5.043727875E1,5.412099192E1
1.187270025E1,1.221908569E1,-1.565253448E1,-5.055019379E1,5.431049607E1
1.188263225E1,1.204733276E1,-1.564535522E1,-5.029094696E1,5.402864715E1
1.189256425E1,1.225086975E1,-1.587049103E1,-5.009678650E1,5.395965449E1
1.190249725E1,1.219432831E1,-1.570063782E1,-5.025679779E1,5.404588231E1
1.191242925E1,1.180463409E1,-1.581680298E1,-5.072541809E1,5.442966731E1
1.192236125E1,1.194571686E1,-1.604561615E1,-5.046551514E1,5.428563500E1
1.193229425E1,1.205303955E1,-1.601802826E1,-4.999584198E1,5.386499055E1
1.194222625E1,1.198542786E1,-1.585984802E1,-5.011734772E1,5.391598837E1
1.195215825E1,1.196173859E1,-1.589898682E1,-5.024303436E1,5.403909209E1
1.196209125E1,1.222184753E1,-1.577381897E1,-5.037255096E1,5.418100048E1
1.197202329E1,1.186265564E1,-1.580162811E1,-5.038379669E1,5.411969160E1
1.198195629E1,1.203096008E1,-1.581810760E1,-5.041082764E1,5.418678872E1
1.199188829E1,1.180936432E1,-1.595183563E1,-5.031790161E1,5.409078820E1
1.200182029E1,1.193110657E1,-1.593003845E1,-5.017885590E1,5.398180256E1
1.201175329E1,1.187427521E1,-1.591291809E1,-5.013713837E1,5.392543016E1
1.202168529E1,1.200190735E1,-1.580103302E1,-5.029959869E1,5.407187858E1
1.203161729E1,1.207625580E1,-1.564494324E1,-5.024351501E1,5.399084185E1
1.204155029E1,1.212305450E1,-1.576329041E1,-4.993922424E1,5.375291520E1
1.205148229E1,1.216510010E1,-1.574015045E1,-5.030348206E1,5.409419843E1
1.206141429E1,1.222125244E1,-1.568991852E1,-5.013906097E1,5.393939182E1
1.207134729E1,1.229981232E1,-1.561093140E1,-5.022941589E1,5.401833747E1
1.208127929E1,1.204284668E1,-1.608470154E1,-5.034832764E1,5.420979501E1
1.209121229E1,1.213285828E1,-1.576441956E1,-5.055570221E1,5.432864990E1
1.210114429E1,1.215282440E1,-1.575336456E1,-5.047698975E1,5.425666899E1
1.211107629E1,1.211431885E1,-1.569999695E1,-5.032823181E1,5.409415442E1
1.212100929E1,1.188007355E1,-1.600688171E1,-5.016026306E1,5.397599837E1
1.213094129E1,1.205627441E1,-1.567192841E1,-5.019679260E1,5.395072826E1
1.214087329E1,1.186050415E1,-1.553147125E1,-5.040502167E1,5.406074701E1
1.215080629E1,1.174368286E1,-1.579414368E1,-5.053041077E1,5.422814282E1
1.216073829E1,1.207341003E1,-1.563094330E1,-5.030094910E1,5.403960676E1
1.217067029E1,1.207341003E1,-1.563094330E1,-5.030094910E1,5.403960676E1
1.218060329E1,1.196592712E1,-1.573145294E1,-5.031943512E1,5.406207150E1
1.219053529E1,1.211161041E1,-1.597687531E1,-5.036245728E1,5.420635345E1
1.220046829E1,1.227379608E1,-1.589464569E1,-5.038741302E1,5.424184015E1
1.221040029E1,1.200580597E1,-1.587440491E1,-5.052501678E1,5.430389884E1
1.222033229E1,1.218429565E1,-1.580941772E1,-5.005382538E1,5.388673477E1
1.223026529E1,1.207052612E1,-1.612389374E1,-5.038256836E1,5.425938393E1
1.224019729E1,1.213805389E1,-1.584365082E1,-5.032682800E1,5.414003362E1
1.225012929E1,1.222412109E1,-1.625479126E1,-5.035987854E1,5.431173669E1
1.226006229E1,1.218775177E1,-1.573512268E1,-5.037555695E1,5.416486053E1
1.226999429E1,1.228439331E1,-1.593582153E1,-5.065503693E1,5.450494925E1
1.227992629E1,1.226403809E1,-1.557286835E1,-5.041988373E1,5.417642969E1
1.228985929E1,1.197562408E1,-1.594831085E1,-5.060031128E1,5.438892987E1
1.229979129E1,1.215699005E1,-1.586006927E1,-5.015234375E1,5.398695943E1
1.230972429E1,1.192759705E1,-1.600237274E1,-5.087031555E1,5.464551682E1
1.231965629E1,1.225605011E1,-1.554798126E1,-5.054362488E1,5.428267220E1
1.232958829E1,1.225247192E1,-1.603704834E1,-5.068733978E1,5.455745964E1
1.233952129E1,1.218582916E1,-1.582899475E1,-5.037894440E1,5.419492177E1
1.234945329E1,1.211714172E1,-1.610657501E1,-5.054151917E1,5.441224165E1
1.235938529E1,1.202693176E1,-1.591546631E1,-5.006439972E1,5.389242317E1
1.236931829E1,1.201560974E1,-1.603771973E1,-5.016418457E1,5.401878141E1
1.237925029E1,1.219789886E1,-1.588969421E1,-5.014126587E1,5.399460771E1
1.238918229E1,1.222414398E1,-1.596549988E1,-5.042565155E1,5.428695255E1
1.239911529E1,1.190738678E1,-1.604518127E1,-5.035657501E1,5.417580963E1
1.240904729E1,1.171276093E1,-1.600685883E1,-5.065624237E1,5.440094842E1
1.241898029E1,1.200086212E1,-1.569324493E1,-5.061460876E1,5.433357386E1
1.242891229E1,1.212493896E1,-1.612009430E1,-5.032254791E1,5.421466973E1
1.243884429E1,1.218463135E1,-1.583217621E1,-5.029150391E1,5.411430873E1
1.244877729E1,1.217142487E1,-1.577222443E1,-5.020212555E1,5.401074019E1
1.245870929E1,1.201531982E1,-1.563888550E1,-5.001389313E1,5.376180945E1
1.246864129E1,1.192681122E1,-1.595694733E1,-5.005316925E1,5.387200336E1
1.247857429E1,1.203195953E1,-1.581324005E1,-5.017231750E1,5.396376613E1
1.248850629E1,1.197794342E1,-1.574794006E1,-5.046192169E1,5.420216126E1
1.249843829E1,1.219483948E1,-1.575975800E1,-5.009242249E1,5.391043380E1
1.250837129E1,1.247092438E1,-1.587467957E1,-5.003154755E1,5.395076604E1
1.251830329E1,1.240586090E1,-1.585214233E1,-5.016418457E1,5.405220823E1
1.252823529E1,1.219499207E1,-1.609926605E1,-5.036943054E1,5.426770432E1
1.253816829E1,1.224354553E1,-1.589844513E1,-5.027163696E1,5.412857330E1
1.254810029E1,1.223460388E1,-1.578816223E1,-5.032942200E1,5.414796688E1
1.255803329E1,1.228189087E1,-1.570384216E1,-5.014872742E1,5.396619649E1
1.256796529E1,1.245096588E1,-1.578375244E1,-5.051738739E1,5.437057864E1
1.257789729E1,1.227688599E1,-1.579455566E1,-5.009829712E1,5.394468734E1
1.258783029E1,1.236267853E1,-1.588779449E1,-5.019699097E1,5.408322972E1
1.259776229E1,1.215581512E1,-1.597179413E1,-5.016336060E1,5.402985096E1
1.260769429E1,1.213467407E1,-1.574613953E1,-5.007189941E1,5.387380009E1
1.261762729E1,1.213710785E1,-1.556478882E1,-5.008909607E1,5.383762237E1
1.262755929E1,1.200153351E1,-1.561989594E1,-5.025788116E1,5.398029802E1
1.263749129E1,1.207675171E1,-1.589356995E1,-5.033231354E1,5.414605511E1
1.264742429E1,1.225909424E1,-1.591392517E1,-5.030065918E1,5.416359220E1
1.265735629E1,1.219885254E1,-1.581737518E1,-5.050116730E1,5.430809571E1
1.266728829E1,1.222972107E1,-1.593941498E1,-5.060272980E1,5.444508509E1
1.267722129E1,1.220984650E1,-1.587138367E1,-5.070227051E1,5.451331402E1
1.268715329E1,1.237228394E1,-1.579116821E1,-5.071138000E1,5.453511222E1
1.269708629E1,1.214945221E1,-1.585179138E1,-5.040415192E1,5.421685171E1
1.270701829E1,1.234035492E1,-1.569664764E1,-5.037412262E1,5.418691112E1
1.271695029E1,1.231484222E1,-1.566996002E1,-5.023371124E1,5.404284163E1
1.272688329E1,1.244932556E1,-1.569927216E1,-5.036324310E1,5.420248250E1
1.273681529E1,1.207769012E1,-1.577506256E1,-5.070327759E1,5.445682286E1
1.274674729E1,1.225230408E1,-1.576306915E1,-5.065601349E1,5.444837010E1
1.275668029E1,1.225701904E1,-1.566320801E1,-5.050133514E1,5.427665661E1
1.276661229E1,1.225122070E1,-1.549685669E1,-5.037413025E1,5.410913023E1
1.277654429E1,1.242829132E1,-1.550295258E1,-5.074565887E1,5.449702614E1
1.278647729E1,1.227917480E1,-1.541456604E1,-5.054332733E1,5.424956145E1
1.279640929E1,1.225379181E1,-1.582660675E1,-5.088033295E1,5.467581893E1
1.280634129E1,1.249762726E1,-1.587991333E1,-5.044202423E1,5.433930569E1
1.281627429E1,1.227918243E1,-1.580235291E1,-5.052366638E1,5.434274140E1
1.282620629E1,1.222718048E1,-1.566269684E1,-5.026658630E1,5.405139881E1
1.283613929E1,1.215618896E1,-1.590089417E1,-5.060549164E1,5.441991501E1
1.284607129E1,1.210253906E1,-1.553452301E1,-5.001159668E1,5.374897822E1
1.285600329E1,1.212920380E1,-1.572061920E1,-5.049533081E1,5.425895213E1
1.286593629E1,1.216038513E1,-1.552178192E1,-5.006737518E1,5.381024752E1
1.287586829E1,1.225351715E1,-1.563125610E1,-5.043824768E1,5.420794849E1
1.288580029E1,1.220353699E1,-1.544481659E1,-5.029011536E1,5.400522546E1
1.289573329E1,1.213388062E1,-1.579483032E1,-5.040063477E1,5.419346555E1
1.290566529E1,1.227439117E1,-1.560735321E1,-4.996163940E1,5.376258518E1
1.291559729E1,1.242590332E1,-1.585251617E1,-5.009529114E1,5.399299525E1
1.292553029E1,1.231848907E1,-1.549806213E1,-5.038964844E1,5.413918888E1
1.293546229E1,1.232755280E1,-1.569263458E1,-5.076917267E1,5.455030918E1
1.294539429E1,1.237735748E1,-1.559188080E1,-5.064576721E1,5.441782301E1
1.295532729E1,1.224610901E1,-1.559223938E1,-5.094783783E1,5.466961948E1
1.296525929E1,1.233267212E1,-1.546707916E1,-5.051062012E1,5.424618036E1
1.297519304E1,1.196385193E1,-1.584740448E1,-5.056866455E1,5.432737630E1
1.298512504E1,1.196811676E1,-1.565235901E1,-5.027952576E1,5.400243394E1
1.299505704E1,1.214393616E1,-1.581454468E1,-5.055661011E1,5.434653470E1
1.300499004E1,1.225505066E1,-1.564102173E1,-5.026927185E1,5.405393158E1
1.301492204E1,1.199808502E1,-1.605355072E1,-5.013814545E1,5.399540873E1
1.302485404E1,1.214967346E1,-1.574024200E1,-5.016383362E1,5.396091166E1
1.303478704E1,1.213966370E1,-1.602318573E1,-5.037062073E1,5.423387639E1
1.304471904E1,1.220880890E1,-1.574190521E1,-5.029960632E1,5.410095185E1
1.305465104E1,1.191013336E1,-1.587822723E1,-5.053296661E1,5.429134454E1
1.306458404E1,1.225370026E1,-1.561876678E1,-5.041511536E1,5.418286539E1
1.307451604E1,1.231842804E1,-1.592862701E1,-5.050959778E1,5.437540157E1
1.308444804E1,1.242554474E1,-1.583106995E1,-5.034348297E1,5.421700117E1
1.309438104E1,1.248374176E1,-1.580329132E1,-5.063983154E1,5.449752622E1
1.310431304E1,1.198619843E1,-1.561688995E1,-5.070099640E1,5.438885217E1
1.311424504E1,1.217182922E1,-1.583078003E1,-5.052519226E1,5.432828063E1
1.312417804E1,1.231689453E1,-1.547744751E1,-5.031651306E1,5.406485697E1
